34762.392092715,1,3127,241,2225600,1,2
34762.392308582,2,3069,89,2227700,-1,2
34762.413741586,3,4323,20,5827200,1,1
34762.413795668,3,4752,72,5827200,1,1
34762.491330759,3,3126,28,2225600,1,2
34762.599310111,3,5290,211,5829500,-1,1
34762.599491287,3,4048,18,5827200,1,1
34762.606649103,3,3127,241,2225600,1,2
34762.702152904,1,3128,28,2225600,1,2
34762.702342502,3,3073,142,2227700,-1,2
34762.727632769,3,3857,91,5827200,1,1
34762.728075124,3,5288,75,5829500,-1,1
34762.824731474,2,2872,19,2227700,-1,2
34762.881544620,1,3129,24,2227800,-1,2
34762.902650579,3,5280,20,5829600,-1,1
34763.102030998,1,5295,233,5829900,-1,1
34763.144871164,1,5296,5,5829700,-1,1
34763.220689964,3,3128,28,2225600,1,2
34763.243551977,3,5253,10,5827200,1,1
34763.255696152,3,5193,9,5827200,1,1
34763.261094882,3,4042,40,5827200,1,1
34763.291875308,3,4121,13,5827200,1,1
34763.344491590,3,3867,27,5827200,1,1
34763.379333496,1,3130,95,2225400,1,2
34763.438258193,1,3131,43,2225600,1,2
34763.438327801,1,3132,53,2225500,1,2
34763.460459414,3,3965,11,5827200,1,1
34763.534595489,2,3046,40,2227700,-1,2
34763.535208408,2,2602,58,2227700,-1,2
34763.588439043,3,5289,26,5829600,-1,1
34763.588646758,4,4057,7,5827200,1,1
34763.588815342,2,4316,18,5827200,1,1
34763.589203473,4,4533,217,5827200,1,1
34763.589442444,3,4037,53,5827200,1,1
34763.602857737,1,5297,172,5827100,1,1
34763.640251086,1,5298,50,5829500,-1,1
34763.642667999,4,2586,38,2227700,-1,2
34763.678823686,4,4057,1,5827200,1,1
34763.871899446,2,2872,15,2227700,-1,2
34763.887766510,1,3133,66,2225500,1,2
34763.912096583,1,5299,216,5829500,-1,1
34763.941904119,4,2586,39,2227700,-1,2
34763.942218905,3,3099,173,2227700,-1,2
34763.954907175,2,4106,9,5827200,1,1
34764.073286153,4,4761,52,5827200,1,1
34764.078767579,3,2602,156,2227700,-1,2
34764.079377846,3,3131,43,2225600,1,2
34764.092918631,1,3134,29,2225500,1,2
34764.125523720,3,4434,56,5827200,1,1
34764.185127469,1,5300,47,5827100,1,1
34764.331081973,3,5298,50,5829500,-1,1
34764.331355577,3,4533,76,5827200,1,1
34764.331360560,4,3929,3,5827200,1,1
34764.368284114,1,3135,99,2225600,1,2
34764.400678685,3,4482,19,5827200,1,1
34764.415038155,3,5299,216,5829500,-1,1
34764.415040228,4,5278,13,5829600,-1,1
34764.417363118,4,4165,16,5827200,1,1
34764.434919770,3,3929,6,5827200,1,1
34764.463341680,3,3135,99,2225600,1,2
34764.654266790,1,5301,226,5827200,1,1
34764.702005595,1,5302,265,5829900,-1,1
34764.712599421,1,3136,58,2225600,1,2
34764.712775943,4,2596,16,2227700,-1,2
34764.761046025,4,5301,14,5827200,1,1
34764.763251879,1,5303,84,5829800,-1,1
34764.772697877,3,4165,45,5827200,1,1
34764.773136879,3,5301,212,5827200,1,1
34764.823712874,3,3136,58,2225600,1,2
34764.879171197,1,3137,74,2225600,1,2
34764.887851779,1,5304,146,5829800,-1,1
34764.981305417,3,2917,52,2227700,-1,2
34765.070679640,3,3005,255,2227700,-1,2
34765.071018636,3,3137,74,2225600,1,2
34765.071088871,1,3138,36,2225200,1,2
34765.118973063,3,4075,104,5827200,1,1
34765.124731052,1,5305,87,5829500,-1,1
34765.125235883,3,5190,48,5827100,1,1
34765.130822834,1,3139,37,2225600,1,2
34765.227953032,3,2584,34,2227700,-1,2
34765.286132559,3,5305,87,5829500,-1,1
34765.286460279,1,5306,68,5829500,-1,1
34765.304383336,1,3140,84,2225700,1,2
34765.315346180,2,5110,11,5827100,1,1
34765.345039464,3,4495,9,5827100,1,1
34765.349270691,2,3121,65,2227700,-1,2
34765.405373671,1,5307,96,5829400,-1,1
34765.426605549,1,3141,47,2225800,1,2
34765.437467545,1,3142,282,2227800,-1,2
34765.451927290,1,3143,33,2225600,1,2
34765.455240311,3,5307,96,5829400,-1,1
34765.474326252,3,3141,47,2225800,1,2
34765.474588717,1,3144,281,2227900,-1,2
34765.535452986,1,3145,14,2225500,1,2
34765.652734141,3,4453,92,5827100,1,1
34765.653118057,3,5306,68,5829500,-1,1
34765.737064206,2,3140,32,2225700,1,2
34765.755259647,1,5308,7,5829500,-1,1
34765.787945884,1,3146,225,2227700,-1,2
34765.951405600,1,5309,98,5829700,-1,1
34766.015546465,1,5310,16,5829600,-1,1
34766.019890607,1,3147,54,2228000,-1,2
34766.020143929,1,3148,39,2225400,1,2
34766.068817583,1,5311,40,5827000,1,1
34766.115129957,1,5312,8,5829900,-1,1
34766.144584371,3,5250,48,5827100,1,1
34766.357252227,3,3777,49,5827100,1,1
34766.359778989,3,3140,52,2225700,1,2
34766.386240550,1,3149,120,2228000,-1,2
34766.386376843,3,3143,33,2225600,1,2
34766.410795799,1,3150,49,2227800,-1,2
34766.414886016,3,3097,6,2225400,1,2
34766.565559973,3,4357,85,5827100,1,1
34766.577220487,3,5308,7,5829500,-1,1
34766.651568518,1,5313,44,5829500,-1,1
34766.679996294,1,5314,6,5829800,-1,1
34766.684111490,3,5146,12,5827100,1,1
34766.684503785,2,3823,24,5827100,1,1
34766.684985171,1,5315,25,5826800,1,1
34766.722435929,3,3139,37,2225600,1,2
34766.837836036,3,5313,44,5829500,-1,1
34766.851508685,1,3151,12,2225600,1,2
34766.863000725,1,5316,82,5829500,-1,1
34766.863139124,1,5317,65,5826900,1,1
34766.917900205,1,3152,46,2227800,-1,2
34766.954796920,3,3151,12,2225600,1,2
34766.954930420,1,3153,99,2225600,1,2
34766.955521267,1,3154,20,2227700,-1,2
34766.986111277,3,3153,99,2225600,1,2
34766.986621613,1,3155,64,2225600,1,2
34767.010187475,2,4345,36,5827100,1,1
34767.206839191,3,2872,49,2227700,-1,2
34767.225352291,1,5318,31,5827000,1,1
34767.262289944,4,3154,20,2227700,-1,2
34767.294796573,1,5319,69,5829700,-1,1
34767.336529489,1,5320,12,5826700,1,1
34767.337590341,3,3155,64,2225600,1,2
34767.337982501,1,3156,67,2225600,1,2
34767.371185044,1,5321,93,5829600,-1,1
34767.380338498,4,3790,30,5827100,1,1
34767.389873676,2,3013,14,2227700,-1,2
34767.390433201,1,3157,77,2225500,1,2
34767.396176495,1,3158,19,2225500,1,2
34767.396712479,2,2545,82,2227900,-1,2
34767.455606489,3,3033,23,2227700,-1,2
34767.481131169,3,1175,25,2224100,1,2
34767.481428532,3,3146,225,2227700,-1,2
34767.510715520,1,3159,43,2227800,-1,2
34767.524951071,1,3160,15,2225300,1,2
34767.525281214,1,3161,90,2225600,1,2
34767.525810410,1,3162,5,2225700,1,2
34767.525916116,1,3163,56,2227800,-1,2
34767.526141308,3,3006,6,2227700,-1,2
34767.526294693,1,3164,86,2227800,-1,2
34767.535626674,1,3165,31,2227800,-1,2
34767.589445993,3,3858,55,5827100,1,1
34767.608393239,1,3166,262,2228000,-1,2
34767.608790210,3,3162,5,2225700,1,2
34767.638261036,1,5322,81,5829700,-1,1
34767.804796676,4,4132,2,5827100,1,1
34767.820984647,3,5240,17,5827100,1,1
34767.886192865,1,3167,78,2225600,1,2
34767.912720152,3,1851,38,5832000,-1,1
34767.913424515,1,3168,95,2228000,-1,2
34767.913772134,3,3156,67,2225600,1,2
34767.914358629,1,3169,90,2228000,-1,2
34767.927563358,3,4578,49,5827100,1,1
34767.928010069,4,4955,7,5826900,1,1
34768.102448686,2,3069,4,2227700,-1,2
34768.122743809,2,2856,20,2227700,-1,2
34768.150694467,1,5323,282,5829600,-1,1
34768.189847936,1,3170,74,2227700,-1,2
34768.202912359,1,3171,32,2225500,1,2
34768.283259448,1,5324,233,5827000,1,1
34768.292723272,1,5325,92,5826900,1,1
34768.293053157,4,5316,13,5829500,-1,1
34768.415679418,1,3172,86,2227900,-1,2
34768.488503553,4,3799,8,5827100,1,1
34768.532982165,1,5326,31,5829600,-1,1
34768.533578446,3,5316,69,5829500,-1,1
34768.533950957,1,5327,23,5829500,-1,1
34768.603170977,4,5175,26,5827100,1,1
34768.644816072,3,5218,160,5827100,1,1
34768.645416200,3,5327,23,5829500,-1,1
34768.651113217,1,5328,76,5829600,-1,1
34768.691998289,1,5329,29,5829500,-1,1
34768.692486180,1,5330,158,5829600,-1,1
34768.722402009,3,3170,74,2227700,-1,2
34768.780913839,1,3173,72,2227700,-1,2
34768.795187161,3,5329,29,5829500,-1,1
34768.840965370,1,5331,76,5829500,-1,1
34768.874115356,2,3173,34,2227700,-1,2
34768.931211257,1,3174,25,2225500,1,2
34769.009622648,3,5167,98,5827100,1,1
34769.044858697,3,5277,35,5827100,1,1
34769.045221944,1,5332,1,5829800,-1,1
34769.045777196,3,4520,75,5827100,1,1
34769.045972979,3,5331,76,5829500,-1,1
34769.071395094,1,5333,28,5829500,-1,1
34769.071704200,1,5334,31,5827000,1,1
34769.127454669,3,4466,95,5827100,1,1
34769.160800661,4,3173,24,2227700,-1,2
34769.201923678,3,3173,14,2227700,-1,2
34769.272320295,1,3175,99,2227700,-1,2
34769.272506371,2,2376,9,2228300,-1,2
34769.283406397,3,3175,99,2227700,-1,2
34769.313016071,1,3176,15,2227900,-1,2
34769.313494208,1,3177,61,2228100,-1,2
34769.313534457,1,3178,77,2227700,-1,2
34769.325408697,4,4924,39,5827100,1,1
34769.437087620,3,3178,77,2227700,-1,2
34769.498901635,3,5080,3,5827100,1,1
34769.498906443,1,5335,205,5829800,-1,1
34769.595294735,3,5069,203,5827100,1,1
34769.661364790,1,5336,20,5829600,-1,1
34769.661847598,3,4990,266,5827100,1,1
34769.671658631,1,5337,35,5829600,-1,1
34769.736155828,1,3179,58,2228000,-1,2
34769.736696231,1,3180,92,2227900,-1,2
34769.737052122,1,3181,98,2228100,-1,2
34769.751327271,3,3819,154,5827100,1,1
34769.799934022,1,5338,17,5829800,-1,1
34769.831231654,1,5339,66,5827000,1,1
34769.859675560,4,5333,23,5829500,-1,1
34769.992225044,1,3182,73,2227700,-1,2
34770.049866176,4,5130,29,5827100,1,1
34770.074980847,2,3182,30,2227700,-1,2
34770.075443990,1,3183,12,2227800,-1,2
34770.190921096,3,5333,5,5829500,-1,1
34770.299012931,1,5340,80,5829500,-1,1
34770.311044803,3,4726,62,5827100,1,1
34770.385482479,2,3182,43,2227700,-1,2
34770.409914309,3,4730,55,5827100,1,1
34770.410454802,3,5340,80,5829500,-1,1
34770.410460354,1,5341,26,5829500,-1,1
34770.410992946,1,5342,59,5826900,1,1
34770.423123542,4,5024,97,5827100,1,1
34770.447332541,1,3184,81,2227900,-1,2
34770.447866757,1,3185,78,2227700,-1,2
34770.493190971,3,4278,12,5827100,1,1
34770.523869579,3,5341,26,5829500,-1,1
34770.581506672,1,3186,64,2225400,1,2
34770.674549169,4,3185,78,2227700,-1,2
34770.675671172,1,5343,98,5829800,-1,1
34770.676177659,1,5344,53,5829900,-1,1
34770.677999873,1,5345,84,5829500,-1,1
34770.700981426,1,5346,300,5827100,1,1
34770.704550217,3,3919,32,5827100,1,1
34770.765185073,1,3187,43,2227700,-1,2
34770.765204398,3,3161,90,2225600,1,2
34770.777083282,3,5345,84,5829500,-1,1
34770.777495754,1,5347,62,5829600,-1,1
34770.793619443,1,3188,292,2227800,-1,2
34770.885026616,3,3167,78,2225600,1,2
34770.960774992,1,5348,34,5829800,-1,1
34771.029150815,1,3189,27,2225600,1,2
34771.034149514,1,5349,52,5829700,-1,1
34771.043164804,1,5350,27,5829800,-1,1
34771.087483168,1,5351,78,5829500,-1,1
34771.087767299,3,5351,78,5829500,-1,1
34771.101820350,3,3189,27,2225600,1,2
34771.109484909,1,5352,18,5829500,-1,1
34771.181682832,1,3190,6,2225600,1,2
34771.226495834,1,5353,42,5829400,-1,1
34771.327516152,1,5354,170,5827000,1,1
34771.327611890,1,5355,98,5829500,-1,1
34771.370990794,3,3883,14,5827100,1,1
34771.418080911,2,3187,43,2227700,-1,2
34771.418173588,1,3191,42,2225600,1,2
34771.418685422,1,3192,20,2225700,1,2
34771.559174994,1,5356,9,5829500,-1,1
34771.720283516,3,5353,42,5829400,-1,1
34771.739313611,2,3083,71,2227800,-1,2
34771.835304650,3,3192,20,2225700,1,2
34771.892627171,1,5357,3,5826900,1,1
34771.915414446,4,3860,22,5827100,1,1
34771.915522091,3,3813,238,5827100,1,1
34771.921074418,1,3193,29,2225700,1,2
34771.921204511,2,2569,20,2227800,-1,2
34771.921235711,3,3152,46,2227800,-1,2
34772.035809432,2,2562,13,2227800,-1,2
34772.036317527,2,3082,18,2227800,-1,2
34772.064947205,4,4498,2,5827100,1,1
34772.131750762,1,3194,7,2225500,1,2
34772.289704377,3,3880,7,5827100,1,1
34772.379978621,3,3193,29,2225700,1,2
34772.414731930,1,3195,54,2225700,1,2
34772.419037225,2,3815,95,5827100,1,1
34772.419494455,1,5358,118,5827100,1,1
34772.419560645,3,5356,9,5829500,-1,1
34772.419747180,1,5359,24,5826800,1,1
34772.420077040,1,5360,9,5826900,1,1
34772.420299606,1,5361,92,5826700,1,1
34772.472810935,3,5352,18,5829500,-1,1
34772.503041243,1,5362,11,5826900,1,1
34772.507823800,3,3114,34,2227800,-1,2
34772.532454869,1,5363,32,5827000,1,1
34772.583646642,3,5355,98,5829500,-1,1
34772.642510946,1,5364,44,5829500,-1,1
34772.643822366,1,5365,82,5829800,-1,1
34772.654503101,4,5364,31,5829500,-1,1
34772.654897018,3,5297,172,5827100,1,1
34772.707195782,2,5364,12,5829500,-1,1
34772.707215164,1,5366,89,5829600,-1,1
34772.707479169,1,5367,11,5827000,1,1
34772.749761019,1,3196,94,2225600,1,2
34772.760156377,2,2547,25,2227800,-1,2
34772.784893168,4,3183,12,2227800,-1,2
34772.832824731,1,3197,83,2228000,-1,2
34772.833175360,3,3150,49,2227800,-1,2
34772.883408554,3,5364,1,5829500,-1,1
34772.883932592,1,5368,51,5829500,-1,1
34772.923026421,1,5369,6,5827100,1,1
34772.970443752,2,2574,77,2227800,-1,2
34772.970830385,1,3198,213,2227900,-1,2
34772.978415627,4,3164,40,2227800,-1,2
34772.979050326,1,3199,22,2228000,-1,2
34772.994287171,1,3200,282,2227900,-1,2
34773.010768448,1,5370,206,5827000,1,1
34773.044583558,3,4528,56,5827100,1,1
34773.050493224,1,5371,87,5829400,-1,1
34773.050695714,4,5115,5,5829700,-1,1
34773.051191290,3,4231,28,5827100,1,1
34773.086333055,3,5371,87,5829400,-1,1
34773.140249868,1,3201,44,2227900,-1,2
34773.140465094,3,3195,54,2225700,1,2
34773.227256357,1,5372,214,5826700,1,1
34773.227403067,1,5373,29,5826900,1,1
34773.293469050,3,5368,51,5829500,-1,1
34773.293596253,1,5374,49,5829700,-1,1
34773.317992732,1,3202,61,2225700,1,2
34773.349581813,1,5375,61,5829500,-1,1
34773.372630199,3,5375,61,5829500,-1,1
34773.429159129,1,5376,63,5829600,-1,1
34773.430538077,2,2569,9,2227800,-1,2
34773.559347579,3,3159,43,2227800,-1,2
34773.621844949,1,5377,16,5829700,-1,1
34773.670847297,1,5378,12,5829500,-1,1
34773.722860726,1,5379,205,5829600,-1,1
34773.728283788,1,5380,73,5829600,-1,1
34773.771428170,1,5381,76,5829400,-1,1
34773.803333813,3,3112,66,2227800,-1,2
34773.898285855,1,3203,40,2227900,-1,2
34773.961649185,3,2597,9,2227800,-1,2
34773.971351933,3,5325,92,5826900,1,1
34774.012418233,2,2557,46,2227800,-1,2
34774.043127935,1,5382,28,5827000,1,1
34774.079682694,2,2913,40,2227800,-1,2
34774.087879329,1,3204,28,2225800,1,2
34774.111180920,3,5346,300,5827100,1,1
34774.119442942,1,5383,28,5829400,-1,1
34774.155651571,3,5381,76,5829400,-1,1
34774.184698020,1,3205,115,2225600,1,2
34774.210860945,1,5384,202,5827100,1,1
34774.235636576,1,5385,50,5829500,-1,1
34774.235674294,2,3916,96,5827100,1,1
34774.240281814,3,3163,56,2227800,-1,2
34774.245364095,1,5386,66,5829700,-1,1
34774.306247608,3,5383,28,5829400,-1,1
34774.358689546,3,5153,24,5827100,1,1
34774.436486271,1,5387,33,5826900,1,1
34774.440101751,1,5388,180,5827000,1,1
34774.440248010,1,5389,23,5829500,-1,1
34774.440692974,1,5390,3,5829500,-1,1
34774.497262136,3,3083,5,2227800,-1,2
34774.572965381,3,2571,96,2227800,-1,2
34774.660199497,3,5032,94,5827100,1,1
34774.838578090,3,5390,3,5829500,-1,1
34774.904623836,1,3206,268,2225800,1,2
34774.913704773,3,5385,50,5829500,-1,1
34774.975732311,1,5391,244,5827000,1,1
34774.975865450,3,5378,12,5829500,-1,1
34774.993143411,1,3207,29,2225700,1,2
34775.084034897,4,2557,5,2227800,-1,2
34775.102434234,2,3119,59,2227800,-1,2
34775.154320994,3,3901,8,5827100,1,1
34775.154338653,1,5392,2,5829600,-1,1
34775.221140701,3,2913,44,2227800,-1,2
34775.221328640,3,3204,28,2225800,1,2
34775.275031938,3,3123,88,2227800,-1,2
34775.277833125,1,5393,202,5827000,1,1
34775.298174201,3,3020,10,2227800,-1,2
34775.327160492,1,5394,18,5829600,-1,1
34775.362911942,1,5395,55,5829700,-1,1
34775.396963556,3,5389,23,5829500,-1,1
34775.432522540,3,3206,268,2225800,1,2
34775.433001169,1,3208,98,2228100,-1,2
34775.474240175,3,2532,85,2228000,-1,2
34775.527987661,1,5396,49,5829500,-1,1
34775.537802048,1,5397,96,5829800,-1,1
34775.538218089,1,5398,16,5829500,-1,1
34775.557914363,3,3119,30,2227800,-1,2
34775.624485692,1,3209,51,2225700,1,2
34775.646844079,3,5284,58,5827100,1,1
34775.664018160,3,3142,282,2227800,-1,2
34775.747649603,3,2562,200,2227800,-1,2
34775.830778798,3,4604,15,5827100,1,1
34775.841292138,3,3101,196,2227800,-1,2
34775.852125593,3,5398,16,5829500,-1,1
34775.869353447,4,3838,10,5827000,1,1
34775.940859148,1,5399,117,5827000,1,1
34775.941106631,3,5396,49,5829500,-1,1
34775.941178681,1,5400,9,5829500,-1,1
34775.941493892,1,5401,105,5827000,1,1
34775.941870057,1,5402,83,5829400,-1,1
34775.941898001,2,4947,56,5827100,1,1
34776.013412332,3,3663,64,5826700,1,1
34776.013640608,1,5403,32,5829700,-1,1
34776.150392747,1,3210,118,2227900,-1,2
34776.207276065,3,5081,40,5827100,1,1
34776.230472951,1,5404,253,5826900,1,1
34776.341226255,1,3211,66,2225600,1,2
34776.393538308,1,3212,274,2227800,-1,2
34776.399824698,1,5405,251,5827000,1,1
34776.610695475,3,3916,150,5827100,1,1
34776.634249919,4,3165,31,2227800,-1,2
34776.657564295,3,4196,92,5827100,1,1
34776.736834486,1,5406,20,5826800,1,1
34776.808338833,2,5015,35,5827100,1,1
34776.822129874,3,5065,215,5827100,1,1
34776.851229569,1,5407,44,5829600,-1,1
34776.867869152,3,4557,50,5827100,1,1
34776.888769478,1,5408,23,5827000,1,1
34776.889114572,3,5402,83,5829400,-1,1
34776.897989665,3,4332,5,5827100,1,1
34776.928004674,2,3823,37,5827100,1,1
34776.928311147,3,5400,9,5829500,-1,1
34776.928792106,1,5409,100,5829900,-1,1
34776.942587896,1,3213,182,2225600,1,2
34776.942729682,3,3082,175,2227800,-1,2
34776.974527425,1,3214,11,2225500,1,2
34777.037943188,1,5410,18,5829500,-1,1
34777.038526969,2,4992,59,5827100,1,1
34777.045319421,1,5411,15,5829800,-1,1
34777.045644950,1,5412,296,5827000,1,1
34777.200406000,2,3566,48,5826800,1,1
34777.219617541,1,3215,94,2225800,1,2
34777.236193404,1,5413,238,5826900,1,1
34777.270490135,3,5410,18,5829500,-1,1
34777.322720922,3,3215,94,2225800,1,2
34777.371477687,3,2453,24,2228200,-1,2
34777.429580638,4,3212,45,2227800,-1,2
34777.429639651,4,3164,46,2227800,-1,2
34777.462810004,1,3216,47,2225400,1,2
34777.465670573,1,5414,99,5829500,-1,1
34777.495713194,3,2850,61,2227800,-1,2
34777.496124706,3,3202,61,2225700,1,2
34777.506511028,3,4324,82,5827100,1,1
34777.506600629,4,4853,38,5827100,1,1
34777.535615212,1,3217,24,2225600,1,2
34777.638698437,1,3218,72,2227900,-1,2
34777.712064448,2,3835,43,5827100,1,1
34777.712077726,1,5415,58,5829400,-1,1
34777.739804616,2,2452,27,2228100,-1,2
34777.777100306,1,3219,40,2225600,1,2
34777.938726378,1,5416,299,5826900,1,1
34777.988788099,2,5199,30,5827100,1,1
34777.999192563,2,4412,26,5827100,1,1
34777.999536411,1,5417,30,5829300,-1,1
34778.001073870,1,3220,69,2225600,1,2
34778.046737602,1,3221,101,2225400,1,2
34778.130809487,3,5417,30,5829300,-1,1
34778.355560798,1,5418,144,5829600,-1,1
34778.356009901,1,5419,109,5827000,1,1
34778.373163814,3,5415,58,5829400,-1,1
34778.393898329,1,3222,57,2228200,-1,2
34778.448461829,3,3102,7,2227800,-1,2
34778.495067024,1,5420,13,5829900,-1,1
34778.576434785,2,3129,24,2227800,-1,2
34778.576449866,1,3223,209,2225600,1,2
34778.671070024,3,5130,22,5827100,1,1
34778.671272547,3,4170,73,5827100,1,1
34778.671627441,1,5421,88,5829500,-1,1
34778.807100188,1,5422,224,5827000,1,1
34778.839879798,3,5414,99,5829500,-1,1
34778.840401027,3,5015,207,5827100,1,1
34778.871321955,2,3188,42,2227800,-1,2
34778.872280826,3,3207,29,2225700,1,2
34778.905145413,3,5421,88,5829500,-1,1
34778.905514346,1,5423,33,5829600,-1,1
34778.905635604,1,5424,85,5829500,-1,1
34778.905896682,3,3996,72,5827100,1,1
34778.915348265,3,4132,39,5827100,1,1
34778.957055637,1,3224,61,2228100,-1,2
34778.982297645,3,4450,39,5827100,1,1
34779.061483031,1,3225,297,2225600,1,2
34779.100951933,1,5425,33,5826900,1,1
34779.109686820,3,3943,201,5827100,1,1
34779.147502525,3,2574,7,2227800,-1,2
34779.148029399,3,2606,41,2227800,-1,2
34779.184388591,1,5426,13,5826700,1,1
34779.220360215,4,3188,86,2227800,-1,2
34779.220841692,1,3226,200,2227800,-1,2
34779.337383340,3,4016,40,5827100,1,1
34779.509191753,1,5427,90,5827000,1,1
34779.509443466,1,5428,76,5829800,-1,1
34779.509873388,1,5429,13,5827100,1,1
34779.544414644,1,3227,1,2227800,-1,2
34779.604653605,1,3228,79,2225400,1,2
34779.658432138,3,3212,229,2227800,-1,2
34779.692851748,3,5424,85,5829500,-1,1
34779.733593730,1,5430,68,5829500,-1,1
34779.800912661,4,5430,28,5829500,-1,1
34779.801434534,3,5199,176,5827100,1,1
34779.846153914,1,5431,263,5829900,-1,1
34779.859382036,4,4489,20,5827100,1,1
34779.892231676,1,3229,134,2225500,1,2
34779.928149825,3,4916,91,5827100,1,1
34779.978183544,3,5430,40,5829500,-1,1
34780.075546047,1,5432,49,5829700,-1,1
34780.125432647,1,3230,9,2228000,-1,2
34780.137649590,1,5433,59,5829500,-1,1
34780.181641688,3,3209,51,2225700,1,2
34780.212283680,1,3231,83,2225600,1,2
34780.256623338,1,3232,20,2225700,1,2
34780.257079754,3,3232,20,2225700,1,2
34780.305922160,1,3233,18,2225400,1,2
34780.306179295,1,3234,9,2225500,1,2
34780.310209581,1,5434,97,5829800,-1,1
34780.310273605,4,5433,24,5829500,-1,1
34780.310856499,1,5435,17,5827000,1,1
34780.311116700,1,5436,100,5826900,1,1
34780.326409317,3,5433,35,5829500,-1,1
34780.327887269,1,3235,92,2225700,1,2
34780.328471706,1,3236,27,2225600,1,2
34780.353651621,3,3235,92,2225700,1,2
34780.363208426,1,5437,25,5829500,-1,1
34780.402930544,1,3237,90,2225500,1,2
34780.476132978,3,5024,1,5827100,1,1
34780.476369013,3,5278,7,5829600,-1,1
34780.514430636,3,5437,25,5829500,-1,1
34780.515015972,1,5438,20,5829500,-1,1
34780.550278240,1,3238,10,2225700,1,2
34780.550846822,3,3835,38,5827100,1,1
34780.580040317,2,4251,9,5827100,1,1
34780.588895622,1,3239,19,2225700,1,2
34780.649699790,1,5439,35,5826800,1,1
34780.707007539,1,5440,141,5829600,-1,1
34780.812507646,1,5441,56,5827000,1,1
34780.914888850,3,5438,20,5829500,-1,1
34780.921664512,3,3238,10,2225700,1,2
34780.940291148,1,5442,99,5829500,-1,1
34780.940538681,3,5442,99,5829500,-1,1
34780.949987379,1,5443,70,5829600,-1,1
34780.950146673,1,5444,21,5829500,-1,1
34780.950187184,3,5444,21,5829500,-1,1
34780.980149648,2,3226,24,2227800,-1,2
34781.008254055,1,5445,24,5829500,-1,1
34781.008476018,3,5445,24,5829500,-1,1
34781.075429470,1,5446,66,5829700,-1,1
34781.092340506,3,3226,176,2227800,-1,2
34781.148357899,1,5447,96,5829900,-1,1
34781.197450642,3,3227,1,2227800,-1,2
34781.216306483,1,5448,35,5829700,-1,1
34781.227574711,1,5449,54,5829500,-1,1
34781.238060023,3,3188,164,2227800,-1,2
34781.260490897,3,5449,54,5829500,-1,1
34781.315338243,1,5450,54,5829500,-1,1
34781.318151868,2,5121,42,5827100,1,1
34781.318166133,4,4385,10,5827100,1,1
34781.413160729,1,3240,9,2225600,1,2
34781.413505589,1,3241,82,2225800,1,2
34781.443950233,3,5450,54,5829500,-1,1
34781.628021850,2,3144,13,2227900,-1,2
34781.628494447,4,3198,96,2227900,-1,2
34781.632147987,1,5451,32,5829500,-1,1
34781.632356965,3,5451,32,5829500,-1,1
34781.701878281,1,5452,59,5829500,-1,1
34781.702211569,3,5091,127,5827100,1,1
34781.719947424,1,5453,289,5829600,-1,1
34781.720188150,1,5454,267,5829500,-1,1
34781.748297765,3,4013,40,5827100,1,1
34781.748526894,3,5454,267,5829500,-1,1
34781.799761595,3,4283,70,5827100,1,1
34781.874861493,3,2495,90,2227900,-1,2
34781.887556975,3,3180,92,2227900,-1,2
34781.988788604,2,2599,56,2227900,-1,2
34781.992914637,1,3242,85,2225900,1,2
34782.032587580,3,5452,59,5829500,-1,1
34782.032708320,1,5455,15,5829700,-1,1
34782.222988446,3,3203,40,2227900,-1,2
34782.238988945,1,5456,77,5829500,-1,1
34782.245084059,1,3243,10,2226000,1,2
34782.285580165,3,5456,77,5829500,-1,1
34782.465175794,1,5457,96,5829500,-1,1
34782.465479942,3,5074,38,5827100,1,1
34782.500992286,1,3244,232,2228100,-1,2
34782.607197633,1,3245,49,2225700,1,2
34782.627243920,3,4498,63,5827100,1,1
34782.627836881,4,5384,34,5827100,1,1
34782.628422150,3,4941,45,5827100,1,1
34782.628610266,3,5457,96,5829500,-1,1
34782.628790515,1,5458,65,5829500,-1,1
34782.702262467,1,3246,6,2228000,-1,2
34782.702513063,1,3247,90,2228200,-1,2
34782.702953849,1,5459,8,5829600,-1,1
34782.777834195,1,5460,129,5827000,1,1
34782.831015437,3,4200,81,5827100,1,1
34783.014856048,3,3966,108,5827100,1,1
34783.046913936,1,3248,88,2228000,-1,2
34783.056080501,4,3243,6,2226000,1,2
34783.242400832,3,3903,21,5827100,1,1
34783.297203562,3,5458,65,5829500,-1,1
34783.354379576,1,5461,24,5829500,-1,1
34783.379093968,3,3243,4,2226000,1,2
34783.400093603,1,5462,5,5829800,-1,1
34783.451376250,3,2512,13,2227900,-1,2
34783.458258702,1,3249,13,2225900,1,2
34783.470977646,3,4251,52,5827100,1,1
34783.522962763,4,4412,122,5827100,1,1
34783.528015120,2,3176,15,2227900,-1,2
34783.548415639,3,3109,14,2227900,-1,2
34783.588764423,1,5463,85,5827000,1,1
34783.646806226,3,5181,298,5827100,1,1
34783.651990489,2,3198,21,2227900,-1,2
34783.688151546,3,5461,24,5829500,-1,1
34783.700045312,1,5464,35,5829700,-1,1
34783.700413024,1,5465,42,5829600,-1,1
34783.723846882,1,5466,16,5829700,-1,1
34783.777113578,1,5467,85,5829500,-1,1
34783.853554633,4,2479,6,2227900,-1,2
